coin,symbol,price,change_1h,change_24h,change_7d,volume_24h,market_cap,date,price_normalized,volume_24h_normalized,market_cap_normalized
Steem,STEEM,0.322052,0.004,0.02,-0.011,4267199.0,127246640.0,2022-03-17,7.813520849779999e-06,7.365498019561497e-05,7.9220725692224e-05
DEAPCOIN,DEP,0.027101682754,-0.008,-0.018,-0.159,5123322.0,126235341.0,2022-03-17,6.575321769248903e-07,8.843229023201366e-05,7.79175249161608e-05
Meerkat Shares,MSHARE,14141.32,0.001,0.091,1.065,8589756.0,126105039.0,2022-03-17,0.34309210677948887,0.00014826548001749268,7.774961249112867e-05
RSK Infrastructure Framework,RIF,0.151385,-0.002,0.01,-0.07,206651.0,125639850.0,2022-03-17,3.6728536003477535e-06,3.56694761889568e-06,7.715015113912886e-05
Dawn Protocol,DAWN,1.72,0.001,0.0139999999999999,0.006,4063485.0,125035795.0,2022-03-17,4.17300805831163e-05,7.013872734788757e-05,7.637174144547264e-05
Alpha Finance,ALPHA,0.280024,0.003,0.004,-0.003,5728562.0,125007857.0,2022-03-17,6.793851182186741e-06,9.887917593235104e-05,7.633573940919885e-05
NKN,NKN,0.191882,0.005,-0.003,-0.0139999999999999,5872145.0,124824929.0,2022-03-17,4.6553786438550375e-06,0.00010135752367789255,7.610001099300968e-05
Decentral Games,DG,0.322954,-0.01,0.059,0.008,1307545.0,124818085.0,2022-03-17,7.83540488043026e-06,2.2569184394699044e-05,7.609119153792135e-05
Balancer,BAL,11.52,0.0,0.006,-0.038,8895097.0,124477702.0,2022-03-17,0.0002794944934129896,0.00015353588932062322,7.565256024316211e-05
Strike,STRK,39.63,0.002,0.044,-0.01,70589902.0,124043364.0,2022-03-17,0.0009614901714382692,0.0012184334111955877,7.50928547370025e-05
Alien Worlds,TLM,0.099181828389,0.008,0.0279999999999999,-0.019,53533075.0,123122031.0,2022-03-17,2.4063172283123933e-06,0.0009240200841196697,7.390558778567295e-05
Dero,DERO,10.93,0.001,0.0069999999999999,-0.158,568520.0,122930832.0,2022-03-17,0.0002651801052936401,9.813071605240584e-06,7.365920102450488e-05
Sun Token,SUN,0.011601809279,0.0,0.0,-0.026,20031921.0,122048839.0,2022-03-17,2.8147928756563495e-07,0.00034576562858566555,7.252262918760769e-05
Tomb Shares,TSHARE,3117.12,-0.015,0.07,-0.346,15057752.0,122042187.0,2022-03-17,0.07562655168570429,0.00025990782837886906,7.251405715148152e-05
GXChain,GXC,1.62,-0.006,-0.01,-0.046,11044304.0,122034911.0,2022-03-17,3.930391310526045e-05,0.00019063277629994548,7.250468100372833e-05
Ankr Reward-Bearing Staked ETH,AETHC,2254.71,0.005,0.027,-0.035,103476.0,120703323.0,2022-03-17,0.054703040739927634,1.78607154967965e-06,7.078874287366353e-05
Spookyswap,BOO,13.41,-0.005,0.027,-0.073,3033122.0,120688730.0,2022-03-17,0.0003253490587444652,5.235390729161776e-05,7.076993774389963e-05
Maple,MPL,26.62,-0.016,0.048,0.216,6013862.0,120557876.0,2022-03-17,0.0006458457825692231,0.0001038036628967061,7.060131398935131e-05
Kirobo,KIRO,0.125334,0.009,-0.008,-0.102,60450.88,119964465.0,2022-03-17,3.040812710691526e-06,1.043426465277925e-06,6.983662058440931e-05
BENQI Liquid Staked AVAX,SAVAX,79.79,-0.0,0.095,0.0289999999999999,1138158.0,119637582.0,2022-03-17,0.0019358390305451788,1.9645440709346044e-05,6.941538593542633e-05
sETH2,SETH2,2818.01,0.005,0.0279999999999999,0.035,958190.0,119015862.0,2022-03-17,0.06836964214268966,1.653906121407422e-05,6.86142124086118e-05
Aavegotchi,GHST,1.94,-0.001,0.0,-0.008,28955029.0,117650490.0,2022-03-17,4.7067649034399164e-05,0.0004997850082825893,6.685473885033189e-05
FUNToken,FUN,0.011072744983,-0.0069999999999999,0.012,-0.012,840985.0,117522843.0,2022-03-17,2.6864330167913594e-07,1.4516017068763198e-05,6.669024776563573e-05
agEUR,AGEUR,1.11,0.003,0.011,0.005,2130541.0,115865259.0,2022-03-17,2.6930458968195617e-05,3.677469814764807e-05,6.455421801064744e-05
Alchemix,ALCX,96.93,-0.001,0.023,-0.144,6978992.0,114928689.0,2022-03-17,0.002351684136249672,0.00012046251359389502,6.334731604511846e-05
Hoo Token,HOO,1.39,-0.004,0.035,0.059,8832185.0,114432549.0,2022-03-17,3.372372790619199e-05,0.00015244998212152926,6.27079699832357e-05
Beefy.Finance,BIFI,1462.88,-0.004,0.005,-0.093,1404924.0,114334270.0,2022-03-17,0.03549191880002166,2.4250017258708616e-05,6.25813236906252e-05
Alpine F1 Team Fan Token,ALPINE,10.0,0.002,0.142,0.953,226663985.0,114038968.0,2022-03-17,0.0002426167477495807,0.0039123863982519136,6.22007855949947e-05
DODO,DODO,0.395012,-0.003,0.009,-0.033,24729655.0,113721778.0,2022-03-17,9.583652641623625e-06,0.00042685195822116345,6.179204173767903e-05
Hathor,HTR,0.491681,0.001,0.0279999999999999,-0.049,5298234.0,112171936.0,2022-03-17,1.1929004480792098e-05,9.145139946408261e-05,5.9794852679670175e-05
TitanSwap,TITAN,1.12,-0.018,-0.008,-0.038,24457.53,111774842.0,2022-03-17,2.71730757159812e-05,4.221548814066695e-07,5.9283141297606084e-05
PlatON Network,LAT,0.046419884436,0.005,0.022,-0.047,2598864.0,111691885.0,2022-03-17,1.1262241034401763e-06,4.4858296144870836e-05,5.9176239553631384e-05
Phantasma,SOUL,1.07,0.005,-0.009,-0.105,2935493.0,111502505.0,2022-03-17,2.5959991977053275e-05,5.066875924449887e-05,5.893219682940161e-05
Tornado Cash,TORN,47.28,-0.002,-0.01,-0.044,7275467.0,111302578.0,2022-03-17,0.0011470919834942416,0.00012557988924323665,5.867456281457911e-05
Klever,KLV,0.020930640049,-0.002,-0.01,0.015,3409196.0,110824223.0,2022-03-17,5.078123457715844e-07,5.884521998223419e-05,5.805813522270599e-05
JasmyCoin,JASMY,0.023128577628,-0.016,0.098,0.685,657631520.0,110553343.0,2022-03-17,5.611379924968547e-07,0.011351201709039622,5.7709068303604905e-05
BTC Standard Hashrate Token,BTCST,15.08,0.0069999999999999,-0.015,-0.092,3149394.0,109935865.0,2022-03-17,0.0003658660556246579,5.436084717356481e-05,5.69133611894854e-05
KardiaChain,KAI,0.032601817619,-0.002,-0.015,-0.061,2890097.0,109334845.0,2022-03-17,7.909746602577312e-07,4.9885191034776256e-05,5.613886251952776e-05
My Neighbor Alice,ALICE,6.27,0.001,0.033,-0.016,99965004.0,109282154.0,2022-03-17,0.00015212070082555747,0.0017254691871353013,5.6070962766742953e-05
Proton,XPR,0.011066116011,-0.002,0.008,-0.102,8687937.0,109182891.0,2022-03-17,2.6848247171635577e-07,0.00014996015598891697,5.594304845195141e-05
Utrust,UTK,0.237003,-0.001,0.015,-0.051,8201156.0,109107417.0,2022-03-17,5.7500896715383755e-06,0.00014155795939236693,5.5845789604298454e-05
Kava Swap,SWP,1.82,-0.012,0.008,0.0,1981564.0,109049036.0,2022-03-17,4.415624806097215e-05,3.420324601133989e-05,5.577055748747905e-05
Regen,REGEN,0.873466,-0.002,0.013,-0.04,185688.0,107921529.0,2022-03-17,2.1191747986124056e-05,3.205110884813047e-06,5.4317606384574106e-05
BakerySwap,BAKE,0.559948,0.002,0.021,-0.016,15467623.0,107743877.0,2022-03-17,1.3585276232899952e-05,0.0002669825020436681,5.408867683528239e-05
Hydra,HYDRA,9.26,0.004,0.04,0.0559999999999999,884096.0,107523003.0,2022-03-17,0.0002246631084134474,1.5260144504866636e-05,5.38040496694173e-05
Venus,XVS,8.86,0.003,0.04,-0.01,15729939.0,106857130.0,2022-03-17,0.000214958438502024,0.0002715102683336848,5.29459788017911e-05
CRYPTO20,C20,3.21,0.005,0.094,-0.0139999999999999,244162.0,106817045.0,2022-03-17,7.787997600316847e-05,4.214414953350369e-06,5.289432365023999e-05
Pylon Protocol,MINE,0.054820562279,-0.002,0.025,0.118,255036.0,106639197.0,2022-03-17,1.3300386171864847e-06,4.402108157873316e-06,5.266514152742441e-05
QuarkChain,QKC,0.016027563853,0.008,0.0279999999999999,-0.031,2308543.0,106547838.0,2022-03-17,3.888555056897407e-07,3.984714304294821e-05,5.254741262657474e-05
Orion Protocol,ORN,3.06,0.003,-0.012,-0.074,9655123.0,104853664.0,2022-03-17,7.42407247863847e-05,0.0001666544947519969,5.0364231518330746e-05
Seedify.fund,SFUND,4.37,-0.002,0.013,-0.168,3082745.0,104617801.0,2022-03-17,0.00010602351874629634,5.3210436617352753e-05,5.006028892109234e-05
TomoChain,TOMO,1.19,0.0069999999999999,0.015,-0.0279999999999999,2030435.0,104551092.0,2022-03-17,2.8871392950480293e-05,3.504679526628204e-05,4.997432500678965e-05
Ellipsis,EPS,0.166502,-0.001,0.012,-0.0289999999999999,5645716.0,104379795.0,2022-03-17,4.039617337975223e-06,9.744919329285241e-05,4.9753584767417034e-05
Railgun,RAIL,1.81,-0.001,0.021,-0.175,471794.0,104202720.0,2022-03-17,4.391363131318656e-05,8.143509999512553e-06,4.9525398763652196e-05
Decentral Games Governance,XDG,0.338029,0.013,0.052,0.013,147662.0,104005183.0,2022-03-17,8.201149627717028e-06,2.548754273153161e-06,4.92708445994523e-05
Hermez Network,HEZ,6.17,0.002,0.015,0.013,68193.73,103279211.0,2022-03-17,0.00014969453334770164,1.1770737274298934e-06,4.83353277307516e-05
AIOZ Network,AIOZ,0.214561,-0.012,-0.095,-0.107,5493212.0,103148149.0,2022-03-17,5.205609166157966e-06,9.481686255323795e-05,4.816643593899428e-05
ICHI,ICHI,23.02,0.005,0.017,0.108,662181.0,100868057.0,2022-03-17,0.0005585037533664125,1.1429729066048364e-05,4.52282172085343e-05
sETH,SETH,2821.01,0.006,0.039,0.033,3277906.0,100163119.0,2022-03-17,0.06844242716702532,5.657905842054412e-05,4.431980560259342e-05
Bitcoin Diamond,BCD,0.52929,0.015,0.0289999999999999,-0.0409999999999999,13758923.0,99286361.0,2022-03-17,1.2841461807538907e-05,0.0002374890885280933,4.3189979798336116e-05
Metal,MTL,1.52,0.004,-0.001,-0.044,10399052.0,98146821.0,2022-03-17,3.68777456274046e-05,0.00017949525417332779,4.172152248516263e-05
Dopex Rebate Token,RDPX,105.79,-0.013,0.052,0.092,1970405.0,97862985.0,2022-03-17,0.0025666425747877,3.401063349807232e-05,4.1355759940678094e-05
Wilder World,WILD,1.17,-0.012,0.004,-0.178,4126450.0,97738316.0,2022-03-17,2.838615945490912e-05,7.122554936580069e-05,4.119510642717613e-05
cBAT,CBAT,0.013887822764,0.0,0.0,0.0,4126450.0,96581377.0,2022-03-17,3.369418032781041e-07,7.122554936580069e-05,3.970422805919815e-05
Wrapped Centrifuge,WCFG,0.481036,-0.003,-0.01,-0.043,1727756.0,95950030.0,2022-03-17,1.1670738952774344e-05,2.982233403289955e-05,3.889064879098456e-05
Bounce,AUCTION,13.12,0.002,0.002,-0.0,1640514.0,94608029.0,2022-03-17,0.0003183131730586832,2.831647321360665e-05,3.716129204814434e-05
Augur,REP,13.56,0.001,0.01,-0.0409999999999999,5896456.0,94396497.0,2022-03-17,0.00032898830996124894,0.00010177714934417518,3.688870336115643e-05
sUSD,SUSD,0.997496,0.001,0.004,-0.003,9442897.0,94221877.0,2022-03-17,2.420092350890867e-05,0.00016299131854976342,3.6663680969642e-05
Electroneum,ETN,0.005214209583,0.006,0.025,-0.05,189537.0,93414016.0,2022-03-17,1.2650542112566377e-07,3.2715474439641257e-06,3.562263862494357e-05
KeeperDAO,ROOK,115.76,0.008,0.07,-0.105,652966.0,93199097.0,2022-03-17,0.002808531472329928,1.1270671416638859e-05,3.534568531282646e-05
Dvision Network,DVI,0.380746,0.008,0.091,-0.108,2438408.0,92462684.0,2022-03-17,9.23753558923271e-06,4.208870806091515e-05,3.43967137494184e-05
cUNI,CUNI,0.186789,0.002,0.02,0.013,818771.0,91378796.0,2022-03-17,4.531813934207839e-06,1.4132587158401531e-05,3.299997185333666e-05
Wanchain,WAN,0.472639,0.001,0.0,0.003,5680953.0,91293951.0,2022-03-17,1.1467013669658787e-05,9.805740972174473e-05,3.289063715623414e-05
IDEX,IDEX,0.142172,0.004,-0.002,-0.055,11854190.0,90697310.0,2022-03-17,3.449330790612894e-06,0.0002046120018506418,3.212178144271014e-05
Verasity,VRA,0.020213148673,0.008,-0.03,-0.113,55707710.0,90445041.0,2022-03-17,4.90404803350652e-07,0.0009615558770034071,3.1796697410612135e-05
Neutrino System Base Token,NSBT,35.75,-0.001,0.009,0.188,208377.0,90375202.0,2022-03-17,0.0008673548732974622,3.59673964308242e-06,3.170670005177021e-05
Everipedia,IQ,0.008982625251,-0.005,-0.004,-0.005,2844319.0,90044377.0,2022-03-17,2.1793349649310406e-07,4.90950292252626e-05,3.1280385582220556e-05
HUNT,HUNT,0.821299,-0.001,0.069,0.006,104480496.0,89930148.0,2022-03-17,1.9926089197950995e-05,0.001803409886369965,3.113318547478554e-05
Somnium Space CUBEs,CUBE,6.89,0.011,0.173,0.2,379297.0,89700384.0,2022-03-17,0.00016716293918826375,6.546944031261764e-06,3.083710229551672e-05
bZx Protocol,BZRX,0.062809109348,-0.7040000000000001,-0.6459999999999999,-0.4639999999999999,43.49,88971844.0,2022-03-17,1.5238541481277695e-06,7.506692536971664e-10,2.9898276198197265e-05
AllianceBlock,ALBT,0.229837,-0.003,0.038,0.053,380133.0,88953339.0,2022-03-17,5.576230510075226e-06,6.5613740035793276e-06,2.987442990707956e-05
ZoidPay,ZPAY,0.303949,-0.004,-0.018,0.212,580730.0,88904956.0,2022-03-17,7.374311751263753e-06,1.0023825148299733e-05,2.9812081617257988e-05
Ampleforth,AMPL,1.07,0.0,-0.049,0.104,1359111.0,88008725.0,2022-03-17,2.5959991977053275e-05,2.3459251323559657e-05,2.8657162117948806e-05
Bonfida,FIDA,1.65,-0.002,0.025,-0.083,7357829.0,87734475.0,2022-03-17,4.00317633486172e-05,0.00012700151768823564,2.8303752480605824e-05
Avalaunch,XAVA,3.92,-0.002,0.034,-0.024,1323970.0,86912829.0,2022-03-17,9.5105765095945e-05,2.2852691924981314e-05,2.7244946227609218e-05
Adventure Gold,AGLD,1.11,-0.011,0.009,0.089,56512453.0,85908280.0,2022-03-17,2.6930458968195617e-05,0.0009754463306071784,2.595044377443416e-05
Adshares,ADS,3.55,0.001,0.0279999999999999,0.298,1188991.0,85408124.0,2022-03-17,8.612894542787836e-05,2.0522855521330134e-05,2.530592253259307e-05
Automata,ATA,0.368096,0.004,0.004,-0.003,3784037.0,83651315.0,2022-03-17,8.930625403283945e-06,6.531525018975545e-05,2.3042027431149516e-05
Gains Farm,GFARM2,2330.78,-0.0,0.03,0.102,138508.0,83519135.0,2022-03-17,0.056548626340332586,2.3907495284223297e-06,2.2871694939393823e-05
Crabada,CRA,0.957634,0.026,0.064,0.033,2393019.0,83266240.0,2022-03-17,2.323380462888577e-05,4.13052606763196e-05,2.254580421838798e-05
CertiK,CTK,1.17,-0.002,-0.003,-0.009,4539353.0,82895723.0,2022-03-17,2.838615945490912e-05,7.835255757134958e-05,2.2068341032975357e-05
Celo Dollar,CUSD,1.0,-0.001,0.005,0.004,2890566.0,82678314.0,2022-03-17,2.4261674742554178e-05,4.989328631828934e-05,2.1788179006192846e-05
Propy,PRO,1.43,-0.005,0.087,-0.131,1092863.0,82507865.0,2022-03-17,3.469419489733433e-05,1.8863615833599592e-05,2.1568531533903054e-05
Swarm,BZZ,1.26,0.002,0.052,-0.0139999999999999,1150674.0,81979222.0,2022-03-17,3.0569710184979385e-05,1.9861476036531e-05,2.088730079219327e-05
Clover Finance,CLV,0.313737,-0.003,0.0279999999999999,-0.0139999999999999,10080749.0,81842102.0,2022-03-17,7.611785023996284e-06,0.00017400111125634527,2.0710602416723923e-05
Covalent,CQT,0.319453,-0.0,0.036,-0.1,1930543.0,81675970.0,2022-03-17,7.750464757030524e-06,3.332258618165759e-05,2.049651800516124e-05
chrono.tech,TIME,113.61,0.012,-0.036,-0.2339999999999999,150984.0,80595619.0,2022-03-17,0.0027563688715560274,2.6060944263097945e-06,1.910433403027287e-05
Biswap,BSW,0.355954,0.002,-0.002,0.0579999999999999,4931153.0,80314265.0,2022-03-17,8.636040148122689e-06,8.511531254027461e-05,1.874176989133031e-05
Gitcoin,GTC,5.65,0.004,-0.003,-0.102,7848894.0,80282760.0,2022-03-17,0.00013707846246285122,0.00013547765926254696,1.87011712746503e-05
DFI.money,YFII,2018.73,0.001,-0.0139999999999999,-0.001,11327787.0,80185006.0,2022-03-17,0.0489777707256834,0.00019552590051346203,1.8575201518264428e-05
Redacted Cartel,BTRFLY,129.99,-0.001,0.14,-0.212,2195840.0,80079688.0,2022-03-17,0.003153775104428816,3.79018067150698e-05,1.8439484485682154e-05
SafePal,SFP,0.740146,-0.002,0.013,-0.018,8669227.0,80075567.0,2022-03-17,1.7957181504646637e-05,0.0001496372076850155,1.8434173998478908e-05
Platypus Finance,PTP,4.14,0.005,-0.135,-0.354,5248814.0,79450747.0,2022-03-17,0.00010044333354722787,9.059837406703238e-05,1.7629005686338e-05
BENQI,QI,0.050743317046,0.0,0.024,-0.048,8530801.0,79411049.0,2022-03-17,1.2311178193510106e-06,0.00014724787353665304,1.7577849238632458e-05
Aergo,AERGO,0.218479,-0.004,0.012,-0.129,7272167.0,79214487.0,2022-03-17,5.300666407940358e-06,0.00012552292882619365,1.7324551498849733e-05
Enzyme,MLN,54.27,0.005,0.006,0.033,5114354.0,78897484.0,2022-03-17,0.0013166810901963657,8.827749598351616e-05,1.691604861729408e-05
Nerve Finance,NRV,0.018468001417,-0.015,0.057,-0.04,26173.31,77747624.0,2022-03-17,4.480646081848862e-07,4.5177050090790025e-07,1.5434292534904993e-05
Rai Reflex Index,RAI,3.04,0.003,0.003,0.002,1057135.0,77616933.0,2022-03-17,7.375549129081353e-05,1.824692438508057e-05,1.5265878828746413e-05
Aurory,AURY,8.09,-0.001,0.008,0.004,1438567.0,76843664.0,2022-03-17,0.00019627694892253398,2.483072008009592e-05,1.4269413133728814e-05
RIZON,ATOLO,0.034953545858,0.001,-0.018,-0.05,334964.0,75194885.0,2022-03-17,8.480315259599012e-07,5.781723980119973e-06,1.2144729857707905e-05
Aave [OLD],LEND,1.47,0.002,0.079,0.072,11843.62,75160944.0,2022-03-17,3.566466188847667e-05,2.044295559087798e-07,1.2100992112945612e-05
mStable USD,MUSD,0.999305,-0.0,-0.0,0.0,100066.0,74706759.0,2022-03-17,2.424481287858308e-05,1.7272124520685364e-06,1.1515710960214082e-05
DeFi Pulse Index,DPI,158.57,-0.005,0.024,0.012,264648.0,74590066.0,2022-03-17,0.0038471737696000176,4.5680183180604204e-06,1.13653356427648e-05
Blox,CDT,0.110513,0.053,0.151,-0.0069999999999999,151228.0,74560549.0,2022-03-17,2.6812304287985103e-06,2.6103060450244903e-06,1.1327298843255394e-05
PlatonCoin,PLTC,0.682181,-0.001,0.068,0.1989999999999999,195574.0,74286948.0,2022-03-17,1.6550853526107494e-05,3.3757504856879654e-06,1.0974725533550102e-05
ShapeShift FOX Token,FOX,0.272417,0.001,0.002,-0.0279999999999999,671439.0,74091492.0,2022-03-17,6.609292622146246e-06,1.1589528926952672e-05,1.0722853030080596e-05
Handshake,HNS,0.155984,-0.004,-0.001,-0.168,171651.0,74049207.0,2022-03-17,3.7844330426543443e-06,2.9628219835909936e-06,1.0668362869588165e-05
PEAKDEFI,PEAK,0.05519710958,0.04,-0.018,-0.175,72443.45,74047013.0,2022-03-17,1.3391742853420906e-06,1.2504270072832372e-06,1.066553559248942e-05
Presearch,PRE,0.186584,0.001,0.037,-0.025,706220.0,74002744.0,2022-03-17,4.526840290878234e-06,1.2189874461853595e-05,1.0608488769388099e-05
SingularityNET,AGIX,0.082793325047,-0.001,-0.015,-0.081,1211638.0,73431209.0,2022-03-17,2.0087046901214702e-06,2.091375932883714e-05,9.871985662446181e-06
Sai,SAI,1.0,0.0,0.0,0.0,1211638.0,72643253.0,2022-03-17,2.4261674742554178e-05,2.091375932883714e-05,8.856593705464482e-06
Sifchain,EROWAN,0.092998915614,0.005,0.026,-0.031,2618246.0,72370847.0,2022-03-17,2.2563094093811488e-06,4.5192843660970136e-05,8.50556032107048e-06
Badger DAO,BADGER,7.24,-0.005,-0.011,-0.074,3893756.0,72193740.0,2022-03-17,0.00017565452536075923,6.720908049204101e-05,8.277333080811944e-06
Index Coop - ETH 2x Flexible Leverage Index,ETH2X-FLI,69.79,0.002,0.0559999999999999,0.063,1140003.0,72083620.0,2022-03-17,0.0016932222827595936,1.967728676069282e-05,8.135427996895035e-06
Oxygen,OXY,0.355128,0.012,0.094,0.09,628756.0,71658098.0,2022-03-17,8.616000004755599e-06,1.0852789084332388e-05,7.587083144747496e-06
Hifi Finance,MFT,0.007610380739,-0.003,0.0069999999999999,0.0579999999999999,13457578.0,71444464.0,2022-03-17,1.8464054642629835e-07,0.00023228765311178212,7.311785735580195e-06
Vader Protocol,VADER,0.014688496373,0.008,0.022,-0.363,3416278.0,71296654.0,2022-03-17,3.563674859834368e-07,5.896746048935498e-05,7.12131179393693e-06
MAPS,MAPS,0.944908,0.0069999999999999,0.143,0.121,1481120.0,70633226.0,2022-03-17,2.2925050555653832e-05,2.5565216027499356e-05,6.2663916521568566e-06
Wrapped NXM,WNXM,26.39,0.003,-0.01,-0.03,1579870.0,70593491.0,2022-03-17,0.0006402655973701546,2.7269713355680437e-05,6.215187524755497e-06
Sovryn,SOV,3.32,-0.006,-0.0289999999999999,-0.159,732020.0,70581427.0,2022-03-17,8.05487602288099e-05,1.2635201358735335e-05,6.199641366633698e-06
Netvrk,NTVRK,1.71,-0.0069999999999999,0.1159999999999999,-0.0289999999999999,2603788.0,70480323.0,2022-03-17,4.148746383533071e-05,4.4943287991391985e-05,6.069354664814457e-06
Dock,DOCK,0.033661853536,0.001,0.008,-0.022,2401530.0,70448413.0,2022-03-17,8.166929069295761e-07,4.145216677009326e-05,6.0282341487611615e-06
ShareToken,SHR,0.007367750574,-0.0,0.0289999999999999,-0.175,261673.0,69453171.0,2022-03-17,1.7875393227160035e-07,4.516667639059522e-06,4.745725072048283e-06
TempleDAO,TEMPLE,0.641015,0.001,-0.036,-0.05,857448.0,69369413.0,2022-03-17,1.5552097422173355e-05,1.4800180506878085e-05,4.6377911270908566e-06
cVault.finance,CORE,6926.41,-0.005,0.026,0.0,42667.58,68840419.0,2022-03-17,0.1680463068029194,7.364736821261013e-07,3.956108072590889e-06
GuildFi,GF,1.58,0.001,0.031,0.019,4047040.0,68575496.0,2022-03-17,3.833344611411811e-05,6.985487460295654e-05,3.6147175845186304e-06
ChainX,PCX,1.64,0.006,-0.015,0.033,523787.0,68530128.0,2022-03-17,3.9789146600831614e-05,9.040947261123883e-06,3.556254545587087e-06
Loom Network (OLD),LOOMOLD,0.082172200347,0.005,0.102,0.018,2657217.0,68416663.0,2022-03-17,1.9936351646531407e-06,4.5865511664783244e-05,3.410038959438956e-06
Travala.com,AVA,1.32,0.002,-0.01,0.003,3591714.0,68291858.0,2022-03-17,3.20254106716929e-05,6.199561434522106e-05,3.24921019083881e-06
Banana,BANANA,15.33,0.002,-0.181,0.3929999999999999,541918.0,68212793.0,2022-03-17,0.00037193147431929753,9.353901600944148e-06,3.1473238354093775e-06
IRISnet,IRIS,0.055425599401,0.016,-0.003,-0.088,2976839.0,68090240.0,2022-03-17,1.3447178310694038e-06,5.138242148785052e-05,2.989397085052781e-06
Circuits of Value,COVAL,0.037961003776,0.002,-0.012,-0.054,366787.0,67826274.0,2022-03-17,9.209974918766179e-07,6.3310122684714315e-06,2.64923982587e-06
ARPA Chain,ARPA,0.069003373522,-0.0,0.008,-0.037,13633759.0,67762845.0,2022-03-17,1.6741373710098338e-06,0.000235328666213314,2.567502652170718e-06
SuperRare,RARE,0.464613,-0.003,0.0139999999999999,0.019,9398219.0,67388220.0,2022-03-17,1.1272289467886077e-05,0.00016222014354593076,2.084745731880411e-06
Verus Coin,VRSC,0.999387,0.053,0.061,-0.122,20275.07,67318962.0,2022-03-17,2.4246802335914922e-05,3.4996255841705695e-07,1.9954970731270817e-06
